"GeneSymbol","uniprot_id","log2FoldChange","Target_importance","Target","protein","Degree","Betweenness","Eigenvector","MCC","EPC","Score","Degree_Shifted","Betweenness_Shifted","Eigenvector_Shifted","MCC_Shifted","EPC_Shifted","Adjusted_logFC"
"SLC9A1","P19634",1.40135037832321,0.899229573125833,"P19634","9606.ENSP00000263980",8,9131.83931377584,0.0629006876526907,4,19748.6786275517,1720.22826473112,0.849179458862517,1.12541968769163,0.822898303095533,0.84591314400681,1.213380009959,1.18378645807562
"SLC9A5","Q14940",3.14266258720698,0.0101060912295662,"Q14940","9606.ENSP00000299798",1,0,0.000117180353824563,2,1485,0.829807859286331,0.01,0.01,0.0115143826615391,0.01,0.100431689134722,1.77275564791287
"SLC9A7","O75827",1.66772225903492,0.0101060912295662,"O75827","9606.ENSP00000480916",1,0,0.000117180353824562,2,1485,0.829807859286331,0.01,0.01,0.0115143826615391,0.01,0.100431689134722,1.29140321318902
"SLC9A8","Q2M1U9",-1.22166494824436,0.0101060912295662,"Q2M1U9","9606.ENSP00000416418",1,0,0.000117180353824562,2,1485,0.829807859286331,0.01,0.01,0.0115143826615391,0.01,0.100431689134722,-1.10528953140992
"SLC9B2","Q6ZMD8",1.30069448026337,0.378680233252944,"Q6ZMD8","9606.ENSP00000378265",4,4449,0.00272248389176467,2,10383,838.201172596995,0.369648339512507,0.553428549279648,0.0451840753799097,0.01,0.642656197167577,1.14047993417831
"SLCO2A1","Q86V98",3.79344371389513,0.01,"Q86V98","9606.ENSP00000311291",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.94767649107729
"SLCO4A1","Q96BD0",3.05704137029382,0.0100211352215175,"Q96BD0","9606.ENSP00000217159",1,0,1.91670638112322e-05,2,1485,0.82980128553497,0.01,0.01,0.0102477059350052,0.01,0.100431689134722,1.74843969592715
"SLIT1","O75093",5.57751077325469,0.487068757132242,"O75093","9606.ENSP00000266058",6,964.29704512673,0.00669917287385413,4,3413.59409025346,185.543520624714,0.609413899187512,0.12778524259561,0.0965768954922817,0.84591314400681,0.217955962205384,2.361675416575
"SLIT3","O75094",11.7041976300214,0.377235795073888,"O75094","9606.ENSP00000332164",5,185.46984636435,0.00223491871611924,4,1855.9396927287,38.6068094555141,0.48953111935001,0.0326544413452232,0.0388830170175741,0.84591314400681,0.123035936426212,3.42113981445094
"SMAD6","O43541",1.18982629873198,0.200466609469033,"O43541","9606.ENSP00000288840",3,27.3744776839585,0.0107447175590318,3,1539.74895536792,7.44948759903938,0.249765559675005,0.0133436890750914,0.148859573669607,0.427956572003405,0.103767969803376,1.09079159271237
"SMAD9","O14989",1.10190356348864,0.291026958920999,"O14989","9606.ENSP00000369154",4,128.025514508784,0.010909536797271,3,1741.05102901757,27.078681286222,0.369648339512507,0.0256378331356011,0.150989618412868,0.427956572003405,0.116034874484279,1.04971594419092
"SMARCD3","Q2YD86",3.0835307652479,0.599894140239648,"Q2YD86","9606.ENSP00000262188",7,1777.15356863651,0.0137158161590334,4,5039.307137273,338.868387824235,0.729296679025015,0.227072597359246,0.18725662623613,0.84591314400681,0.317023332077577,1.75599850946631
"SMARCE1","O43539",1.14177507063286,0.859328847941791,"O43539","9606.ENSP00000323967",8,8351.69387928428,0.037499423738685,4,18188.3877585686,1573.7776601056,0.849179458862517,1.03012786892497,0.494624557565285,0.84591314400681,1.11829932342016,1.06853875485771
"SMCR8","Q3ZCN0",-1.46504605580842,0.01,"Q3ZCN0","9606.ENSP00000385025",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,-1.21039086902059
"SMIM3","Q3MIG3",1.25406275808348,0.0101157273226585,"Q3MIG3","9606.ENSP00000436897",1,0,0.000128297462650041,2,1485,0.82980860491082,0.01,0.01,0.0116580548412371,0.01,0.100431689134722,1.11984943545259
"SMO","Q99835",1.49206941495555,0.772756137791698,"Q99835","9606.ENSP00000249373",8,5478.99022797523,0.0185552182308818,3,12442.9804559505,1034.502170094,0.849179458862517,0.679237966083602,0.24979873633076,0.427956572003405,0.76818686577682,1.22150293284771
"SMPD3","Q2M1S8",-3.33508732663238,0.694144729167975,"Q2M1S8","9606.ENSP00000219334",6,8874,0.0264953889463916,6,19233,1670.37486704574,0.609413899187512,1.09392558919029,0.352413692411462,1.68182628801362,1.18195569099661,-1.82622214602506
"SMYD2","Q4V765",-1.18078849920898,0.130347014133351,"Q4V765","9606.ENSP00000355924",2,438.150815251299,0.0255986851452592,2,2361.30163050261,83.8161579427866,0.129882779837503,0.0635184674977992,0.340825122786521,0.01,0.153831579052419,-1.08664092468901
"SMYD3","Q86TL8",-1.00070584840812,0.258045263433788,"Q86TL8","9606.ENSP00000419184",3,1044.8491847487,0.0502644232218138,3,3574.69836949742,198.452490195892,0.249765559675005,0.137624382262084,0.659593285350042,0.427956572003405,0.227773301894646,-1.00035286194828
